price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,yr_built
228950,3,1,1120,6625,1,1120,1942
465000,4,1.75,1730,11700,1,880,1956
725000,3,2.5,2090,9847,2,2090,1983
212500,3,1,920,14400,1,920,1977
526000,4,2.25,2970,54450,2,2970,1983
383000,3,2.5,1720,10031,2,1720,1993
244000,3,1.75,1460,4692,1,1460,1988
565000,3,1.5,1540,3570,1.5,1490,1930
373000,8,3,2850,12714,1,2850,1959
300000,3,2,1310,9855,1,1310,1962
405000,5,2.5,2430,4781,2,2430,2001
979000,3,1.5,1700,14133,1,1700,1954
324888,4,1.75,2160,28750,2,2160,1978
445000,3,1.5,860,3200,1,860,1929
761000,3,3.5,2050,2020,2,1520,2006
435000,4,2,1650,4745,1,1130,1972
252000,3,2.25,1570,8410,1,1180,1991
350000,3,1.75,1660,10150,1.5,1660,1957
875000,3,1,1220,8119,1,1220,1955
940000,3,1,1220,8119,1,1220,1955
280000,3,2,1780,11342,1,1780,1964
450000,3,2.5,2180,4226,2,2180,2004
905000,3,2.5,3520,237402,2.5,3520,2004
382450,3,2.5,2220,20531,2,2220,1998
246700,3,2,1610,13309,1,1610,1967
220000,3,1.5,1070,9331,1,1070,1956
555750,3,1,1060,4880,1,910,1913
262500,3,1.5,1160,8906,1,1160,1962
515000,2,1,910,4725,1,910,1949
499500,3,2.5,2970,21907,2,2970,1998
135000,1,1,790,13062,1,790,1942
462500,2,2,1540,7290,2,1540,1948
937500,4,2.5,3130,21100,1,2530,1956
458000,3,1.5,1470,9570,1,1280,1941
845000,4,2.75,3160,7143,1.5,2100,1933
660000,3,2.25,2675,40910,2,2675,1984
265000,3,2,1340,6783,1,1340,1987
599999,9,4.5,3830,6988,2.5,2450,1938
280000,3,2.5,1800,8697,2,1800,1987
1.06E+06,3,3.25,2990,189852,2,2990,1974
875000,4,3,3720,14125,1,1930,1960
125000,3,1,920,7276,1,920,1961
634800,4,3,3280,4904,2,3280,2005
269950,4,1,1440,9600,1,1440,1964
359950,3,2.25,1940,11612,1,1100,1981
417000,3,1.75,1590,11454,1,1590,1979
389000,2,2,1340,4122,1,1340,2007
1.04E+06,4,2.5,3770,10893,2,3770,1997
698000,6,2.5,2680,11250,1,1340,1967
685000,4,2.5,2820,10125,2,2820,2008
198500,3,1.75,1520,7137,1,1520,1932
350000,4,2.5,2560,5428,2,2560,2012
649950,3,2.5,3310,387684,1,2160,1919
441000,3,1.5,1540,7200,1,1540,1968
462600,3,1.75,1430,11761,1,1430,1964
365070,4,2.5,2506,6232,2,2506,2006
550000,4,2,2250,7500,1,1200,1956
470000,5,1.75,2740,9600,1,1370,1945
340000,3,1.75,1540,10400,1,1540,1977
910000,4,2.75,4190,38912,1,2040,1965
405000,4,1.75,1690,8392,1,1190,1979
661000,4,2.25,1990,4600,1.5,1420,1932
635000,4,2.5,2410,7069,2,2410,1993
282000,2,1,1150,6098,1,950,1948
235000,4,1.75,1720,10137,2,1720,1956
277500,3,2,1260,22100,2,1260,1981
346500,5,2.5,2020,8250,1,1430,1978
480000,5,2.25,2240,5500,1,1490,1959
360000,4,2.25,1930,6508,2,1930,1996
245000,3,2.5,1820,6785,1,1420,1994
625000,3,3.5,1560,1490,2,1240,1995
750500,5,3,2170,2440,1.5,1450,1911
525000,3,1.75,1600,9579,1,1180,1977
740000,4,3.5,3760,57063,2,2950,1998
523000,3,1.5,1240,7735,1,1240,1957
292000,3,1.75,1090,4500,1.5,1090,1929
625000,4,2.5,2740,9599,1,1820,1961
700000,3,2.5,3110,11727,2,3110,2002
399950,3,2.5,1610,1320,2,1280,2007
545000,4,3.5,1880,1341,3,1650,2007
339999,4,2,1740,6369,1,870,1954
1.21E+06,4,2.25,3270,6000,2,2180,1909
545000,3,2.5,1990,5149,2,1990,2003
260000,4,1.75,1960,8400,1,1960,1967
526000,3,1.75,1680,3420,1,960,1992
701000,4,3,2910,8540,2,2910,2003
290000,3,2.25,1500,7482,1,1210,1968
330600,1,1,580,1799,1,580,1908
550500,3,1.75,2540,8280,1,1270,1949
430000,2,1,950,6426,1,950,1949
4.00E+06,4,5.5,7080,16573,2,5760,2008
260600,2,1,810,4560,1,810,1928
825000,5,3,4080,7500,2,2720,1961
378950,4,2,1820,8400,1,1300,1956
435000,4,2.5,2650,9065,2,2650,2000
631000,3,2.25,1670,1396,2,1250,2015
415000,3,2.5,2480,8342,2,2480,1986
222000,3,1.75,1240,7560,1,1070,1967
245000,3,2,1390,8250,1,1390,1987
720000,3,2.5,2880,10126,2,2880,1985
215000,3,1,1060,9954,1,1060,1960
579100,2,1,1070,2754,1,830,1924
522500,4,1.75,1640,9299,1.5,870,1943
489000,3,2,1510,3000,1,910,1972
240000,3,1,1230,2353,1.5,1230,1925
420250,3,2,1510,3657,1,1510,2007
523000,4,2.5,3180,20870,2,2120,1967
628000,4,2,2260,6000,1,1430,1958
320000,4,2.5,1920,7277,2,1920,1990
359950,3,2.5,1980,7800,2,1980,1999
232000,2,1,1200,8063,1,1200,1958
810000,4,2.25,2020,5600,1,1210,1961
245000,4,1.5,2010,7561,1.5,1890,1921
273000,3,2.25,1930,8192,1,1470,1984
1.19E+06,5,2.5,2710,14989,1,1720,1959
438000,5,1,1950,6250,1.5,1450,1917
400000,3,1.75,2110,19600,1,2110,1959
340000,3,1,1250,4800,1,1250,1951
552000,2,2.5,1380,951,3,1380,2006
790000,3,1.75,2050,4080,2,2050,1991
360000,3,1.5,1800,22000,2,1800,1931
235000,3,1,1310,15022,1,1310,1934
775000,2,1,1010,3600,1,1010,1913
489200,3,2.75,1850,9600,1.5,1850,1965
341000,3,2.25,1750,8900,2,1750,1977
335000,4,2.5,2154,6050,2,2154,2012
393500,3,1.75,1230,1441,2,1010,2004
360000,3,2,1960,8846,1,980,1940
400800,4,1,1070,5750,1,870,1923
585000,3,1,1450,5378,1,1190,1939
1.60E+06,4,2.75,3680,5000,2,2480,1936
2.88E+06,4,2.5,5760,32033,2,4390,1994
300000,3,1,1220,13000,1,1220,1955
1.05E+06,4,2.75,2950,4560,2,1810,1912
360000,3,1.5,1340,1110,2,1040,1999
665900,4,2.25,2870,5453,2,2220,1926
470000,4,1,2590,18224,1.5,2000,1911
581000,4,1.75,2090,8164,1,1070,1963
527000,6,3.5,3000,8401,1,1500,1979
423000,4,1.75,1730,7245,1,880,1955
875000,4,3.5,2850,4416,1.5,2040,1926
410000,3,1,1020,6903,1,1020,1951
606000,3,2.5,2200,6005,2,2200,1997
654000,3,2.5,3240,60840,2,3240,1997
150000,3,0.75,490,38500,1.5,490,1959
373000,3,2.5,2990,6771,1,1550,2003
550000,5,2,2450,9488,1,1240,1900
512500,3,2.5,1900,7604,2,1900,1990
360000,4,2.5,2640,7388,2,2640,2003
369000,3,2,1340,1480,3,1340,1997
825000,4,2.5,3220,5262,2,3220,2003
255000,3,2,930,11475,1,930,1978
1.29E+06,4,2.5,3240,10800,1,2260,1946
270000,5,2.5,2630,8470,1.5,2630,1968
480680,3,2.5,1730,4924,2,1730,1996
525000,4,1.75,2120,7725,1,1220,1965
291500,3,1,880,9238,1.5,880,1946
305000,4,2,1800,13551,1,1800,1974
285000,3,1.75,1600,7500,1,1600,1998
1.88E+06,3,2.5,3280,29111,2,3280,1925
329500,5,1.75,3290,8000,1,1790,1968
1.57E+06,4,2.25,2890,18226,3,2890,1984
379260,3,2.5,1730,7202,1,1330,1991
356000,3,2.5,1590,3411,2,1590,2000
571900,4,1.75,1710,8947,1,1710,1956
271500,3,1.75,1995,18360,2,1995,1957
390000,3,1.75,1300,10030,1,1300,1967
550000,3,2.5,2720,62310,1,2040,1985
755000,2,2.5,1360,2070,2,1360,1999
509500,2,2.5,1590,1485,2,1300,1994
486700,2,1,1200,6278,1,1080,1942
527500,2,1,1170,3000,1.5,1170,1910
475000,5,2.5,2010,3600,1.5,1510,1912
268000,3,2.75,1880,1793,2,1810,2001
562000,3,2,3250,50529,2,3250,1978
780000,4,2.5,2270,13449,1,1310,1975
700000,9,3,3680,4400,2,2830,1908
710000,3,2,1880,3000,1,1040,1931
445000,3,1,1050,5664,1,910,1947
729000,3,3.25,2250,60548,1,2250,2005
384400,3,3.25,1689,1388,3,1689,2008
815000,6,3,2860,17853,1,1430,1962
865000,4,2.5,2710,4069,3,2710,1990
514000,3,2,1770,7200,1,1770,1967
615000,4,2.75,2820,13193,1,1860,1965
865000,4,3.25,3400,99170,1,2000,1980
755000,4,2.5,3110,6930,2,3110,2004
425000,4,1,1480,8321,1,1080,1953
375000,2,1,940,9839,1,940,1910
750000,4,2.5,2680,4548,2,2680,2009
722000,4,2.75,3190,5408,2,3190,2005
1.01E+06,3,2.5,1920,4480,2,1920,1949
725000,3,2.5,2610,7510,2,2610,1996
170000,3,0.75,1040,42180,1,1040,1947
845000,4,3.25,2880,35315,1,2270,1982
271900,3,2,1450,8771,2,1450,1991
1.30E+06,6,4.5,3902,3880,3,2782,1977
261500,4,2.5,2460,7800,1,1500,1977
619500,3,2.5,2170,5000,2,2170,2003
435000,5,2.25,1970,15247,1,1450,1986
210000,3,1,1000,5454,1,1000,1954
489950,3,2,1580,4010,1,790,1909
260000,4,1.5,2130,8800,1,1100,1962
300000,4,1,1370,8499,1,1370,1949
530000,4,2,2150,14161,1,1330,1966
235000,3,1.75,1370,14030,1,1370,1977
593500,3,1,1370,4000,2,1370,1918
562000,3,3,3290,80471,2,2330,1975
585000,3,2,3190,207346,2,3190,1994
2.40E+06,4,3.25,4140,20734,1,3300,1977
199500,3,1.75,1690,8901,1,1690,1986
544500,5,1,1690,3240,1.5,1690,1914
394900,3,1,1430,13370,1,1430,1962
912000,4,3.75,1980,4095,2,1980,2009
260000,3,2.5,1490,8102,2,1490,1990
858000,5,3,3620,12778,1,1900,1964
1.28E+06,4,2.5,2720,16454,1,1870,1963
242150,4,1.75,1490,8544,1,1490,1970
220000,3,1.75,1230,7200,1,1230,1986
235000,3,2,1900,7980,1,1340,1977
370000,3,1.75,1530,10300,1,1530,1978
450000,3,1.75,2290,44866,1,1390,1981
534950,5,1.5,2240,6337,1,1280,1956
730000,4,2.5,3470,14271,2,3470,2005
465000,4,2.5,3050,32450,1,1550,1983
178000,3,1,1100,5734,1,1100,1955
215000,3,1,1610,7140,1,1080,1976
300000,3,2.75,1910,15508,1,1210,1984
430000,3,2,1510,7066,1,1230,1973
183000,3,1.5,1280,4366,2,1280,1985
585000,3,2.5,1910,1501,2.5,1530,2007
192950,3,1,1170,3330,2,1170,1969
599000,2,1,1550,7713,1,1550,1930
326500,3,1,1060,7920,1,1060,1968
358803,2,1,1040,5765,1,1040,1944
537000,3,2.5,1550,12920,2,1550,1999
1.16E+06,3,2.5,2490,24691,1,1580,1961
156000,2,1,920,5889,1,920,1950
219000,3,1,1250,8276,1.5,1250,1939
1.19E+06,3,1.5,2540,2700,2,1630,1922
248000,5,1.75,2190,16788,1,1380,1978
340000,3,1.75,1340,196020,1,1340,1987
899100,5,2.5,2410,15300,1,1400,1975
346950,3,1.75,1830,10954,1,1830,1963
330000,3,1,1850,5775,2,1740,1928
325000,3,1,1410,8250,1,1410,1954
315000,3,1.75,1460,7884,1,1460,1975
649950,3,2.5,1500,1375,2,1200,2014
316000,3,1,1130,7200,1.5,1130,1942
386000,2,2.5,1620,3196,2,1620,2008
535000,2,1.75,2330,7280,1,1450,1982
600000,3,3,1520,1800,3,1520,2003
339000,4,2.5,2840,8746,2,2840,2001
167000,3,2,1520,7456,1,1520,1949
430000,3,1,1740,4800,1,1740,1952
688000,4,4,4000,9309,2,4000,2007
834500,3,2.25,2780,6000,1,1670,1948
1.08E+06,4,4.25,3500,8750,1,2140,1951
250000,3,1,1060,52272,1,1060,1960
402500,3,1,1290,4000,1.5,1290,1926
432500,3,2.5,2390,6435,1,1600,1978
485000,5,1.75,2460,14100,1,1380,1972
560000,4,2.75,2930,22000,1,1580,1978
410000,4,2.25,2200,8292,2,2200,1990
455000,3,2.5,1870,7344,1,1470,1980
459500,4,2.5,2060,8968,1,1190,1975
371000,4,1.75,1610,11305,1,1610,1968
289500,3,2.25,2120,3400,2,2120,2002
395000,3,3.5,1450,1263,2,1160,2007
496752,2,1,1980,5000,1,1090,1923
227000,2,1,860,6800,1,860,1943
330000,3,1.75,1460,9261,1,1460,1985
480000,5,2,2590,8610,1,1340,1958
290000,2,1,1120,217800,1,1120,1976
281000,3,1,1340,21336,1.5,1340,1945
705000,4,1.5,1780,3120,1.5,1780,1926
1.40E+06,4,2.5,2920,4000,1.5,1910,1909
485000,4,3.25,2820,6611,1,1410,1958
622000,3,2.25,1550,1919,3,1550,2003
380000,3,2.25,1600,39848,1,1600,1958
2.13E+06,4,2.75,3190,19513,2,3190,1982
561500,3,1.75,1960,6380,1,980,1939
242000,3,1,970,9600,1,970,1972
348500,3,1.5,1360,10726,1,1360,1966
370000,3,1.5,1360,10726,1,1360,1966
752000,6,3.75,3810,6663,2,3810,1977
230000,3,1.75,1340,8250,1,1100,1985
715000,3,2.25,1990,4977,3,1990,2012
240415,3,1.75,1120,10187,1,1120,1968
562000,4,1.75,2060,4080,1.5,1460,1922
360000,3,1.5,1170,4080,1,1170,1917
659950,3,2.5,1610,1246,2,1080,2014
458500,3,2,1890,1599,2,1430,2012
259950,2,2,1070,649,2,720,2008
366000,3,1.75,1680,6108,1,1680,1989
978000,4,2.75,2890,7821,2,2890,2014
525000,2,1,1360,6120,1,1060,1947
926300,3,1.5,1660,4800,2,1660,1907
750000,2,1,1620,6120,1,1620,1951
660000,2,1,960,6263,1,960,1942
305000,4,1.75,1000,7200,1.5,1000,1947
800000,2,2.5,2395,6143,1,2395,2003
600000,4,1.75,3050,9440,1,1800,1966
435000,2,1,1120,88327,1.5,1120,1972
1.14E+06,4,3.25,2960,4296,2,2190,2007
318000,3,2.25,1250,1017,3,1250,2008
639000,4,2,1940,5000,1,980,1910
453000,3,2.5,1750,3900,2,1750,1977
800000,4,1.75,2150,9148,1,2150,1955
437000,2,1.75,1500,6800,1,910,1942
1.15E+06,3,2.75,3230,75889,2,3230,1925
490000,4,2.5,3000,8645,2,3000,1985
499950,4,1.75,1520,7700,1,1520,1967
160134,3,1.5,1190,10116,1,1190,1968
191000,3,1,990,8255,1,990,1953
221000,3,1,1250,7280,1,1250,1965
352800,4,2,2080,6360,1,1330,1960
350000,3,2.5,1640,10424,2,1640,1988
458000,4,1.5,1550,3000,1.5,1350,1918
359950,3,1,1290,189486,1,1290,1960
1.05E+06,3,3,3250,5093,2,3250,2004
353000,3,1.75,1260,11775,1,1260,1942
717550,3,3.5,2840,4468,3,2840,2006
450000,3,2.25,1960,6500,2,1960,1977
167500,3,1,760,3090,1,760,1903
550000,3,1.75,2240,78225,2,2240,1976
939000,4,2.25,2240,9684,2,2240,1970
700000,3,1.75,1820,15570,1,1820,1948
480000,4,3.5,3370,435600,2,3370,2005
501000,3,1,1160,4360,1,1160,1929
580000,3,2.25,1640,8625,1,1320,1987
527550,1,0.75,820,59677,1,820,1999
399000,4,2.5,2800,4687,2,2800,2005
240000,3,1.75,1780,5000,1.5,1080,1957
353000,4,2.75,2200,268329,1,1410,1989
335000,4,2,1480,3132,1,740,1910
475000,3,3,2010,2554,2,1860,2001
660000,3,2,2880,5100,1.5,2080,1926
551000,3,1,940,1948,1,940,1900
249950,4,1.75,1620,10530,1,1620,1968
1.15E+06,4,3.25,4400,262666,2,4400,1988
575000,3,1.75,1530,6743,1,1410,1955
1.09E+06,4,2.75,3460,11350,1,1780,1974
515000,4,2.5,2890,7306,2,2890,2006
235000,3,1.5,1980,11214,1,1980,1959
796000,3,1,1980,3243,1.5,1980,1912
450000,2,1.5,1450,2550,1,820,1984
2.05E+06,4,3,4280,18834,1,2180,1971
270000,4,2.5,1810,6509,2,1810,1994
1.71E+06,3,3,2490,27702,2,2490,2000
565000,3,1,1610,4108,1.5,1610,1928
680000,1,2.5,1820,3008,2,1090,1910
5.57E+06,5,5.75,9200,35069,2,6200,2001
864500,4,2.5,3520,35991,2,3520,1992
1.15E+06,4,2.25,3740,18000,1,1870,1951
335000,3,2.25,2150,30476,2,2150,1991
911000,4,3.25,3526,15958,2,3526,1997
425000,2,1,1070,6625,1,830,1950
299950,3,1,1410,81021,1,1410,1949
864000,4,2.5,3190,49658,2,3190,1999
425000,2,1,1270,6000,1,1270,1939
374950,4,1.5,1970,14490,1.5,1970,1963
247000,3,2.25,1640,7630,1,1180,1968
475000,3,1,1600,7161,1,1600,1953
275000,3,2.5,3020,5868,2,3020,2003
355000,2,1,1350,368517,1,1350,1947
285000,4,1.75,1870,22072,1,1070,1959
1.34E+06,3,2.75,2730,38869,1.5,1940,1963
325000,2,1,1100,17817,1,620,1980
1.67E+06,5,3.5,4320,40816,2,4320,1997
402000,3,2.5,2700,9994,1,1350,1959
1.10E+06,3,3,3700,16857,1,2170,2000
375000,4,1.75,2190,9225,1,1250,1959
396000,5,2.75,2840,12253,1,1420,1960
320000,4,2.75,2610,9077,1,1310,1987
610000,3,2.5,2630,5827,2,2630,2001
249950,3,1.5,1090,7698,1,1090,1966
675000,4,3.5,3090,100835,2,3090,1999
448000,2,2,1670,7772,1,860,1919
819000,3,1,1300,3600,2,1300,1900
1.25E+06,3,2.5,3670,18505,1,2530,1983
225000,4,2.5,1700,6031,2,1700,1994
790000,2,3,2560,982278,1,2560,2004
685000,4,2.5,2770,6000,2,2400,1993
812000,3,3.25,3240,8338,2,3240,2001
705000,2,2.5,2300,6400,1,2300,2007
360000,4,3,2483,6870,2,2483,2005
344000,1,1.5,760,779,3,760,2006
825000,4,1.5,2040,6900,2,2040,1903
476500,3,1,1200,6120,1,950,1945
379500,2,1,960,5096,1,960,1949
620000,3,1.75,2410,35236,1,2410,1980
477590,3,3.25,2260,7701,2,1760,2000
490000,3,1,1910,8190,1,1010,1946
470000,3,1.5,1500,5000,1.5,1140,1927
500000,3,2.25,1360,1236,2,1140,2006
370000,3,1,1320,7341,1,1320,1982
790000,2,1.5,1940,4400,1,970,1923
725000,4,2.5,2650,18295,2,2650,1986
840000,4,2.75,3040,2800,2,2100,1906
390000,3,1,1240,11108,1,1240,1952
507000,3,2.25,2210,11585,1,1510,1958
263500,3,1.75,1540,6273,1,770,1951
369000,3,2.5,1320,1683,2,1270,2004
500000,3,2.5,3040,5326,2,3040,2008
570000,2,1,910,4301,1,910,1923
284000,4,3,2040,7145,1,1490,1994
415000,2,1,980,4108,1,980,1947
197500,3,1,980,3090,1.5,980,1903
925000,4,3.75,4420,9492,2,3420,1962
468000,3,2,1570,6300,1,820,1953
355000,3,1,1600,5001,1.5,1080,1930
639000,4,1.75,1830,6000,1,930,1939
720000,3,2.5,2820,14250,2,2820,1991
381000,3,1.75,1800,6000,1,900,1950
1.05E+06,3,4,4380,42769,2,4380,1983
670000,3,3,2980,3730,2,2980,2005
400000,3,1,1690,6658,1,1690,1942
910000,4,3.5,4040,50479,2,4040,1987
294000,3,1,1250,9427,1,1250,1931
315001,3,1.75,1500,10230,1,1500,1968
360000,3,2,1630,10723,1,1630,1959
520000,3,2,1410,2700,2,1410,1902
474000,3,1,1140,4560,1,770,1944
702000,4,2.5,3280,5876,2,3280,2004
728000,4,3.5,3490,87497,2,3490,2001
308000,4,2.5,2020,7277,2,2020,1993
2.00E+06,5,4,4580,4443,3,4580,2004
340000,3,2.5,2270,7917,2,2270,1986
306500,2,1.75,1310,10200,1,1310,1947
716000,3,2,1420,3600,1.5,1420,1904
950000,4,3,2980,44431,2,2640,1981
673200,5,3,4180,8561,2,4180,2003
564500,4,2.25,1950,6000,1,1350,1961
393000,4,1.75,1790,11801,1,1790,1974
425000,5,1.75,1400,5071,1,1400,1916
150000,3,1,1320,24684,1,1320,1979
327000,4,2.25,1620,106722,1,1200,1980
444900,4,2.5,3120,7448,2,3120,1998
305000,4,2.5,2100,14773,2,2100,1998
469000,3,3.25,1370,1194,3,1370,2004
525000,3,1.75,1520,7875,1,1520,1969
330000,3,2.5,2410,17424,1,1630,1978
618000,4,1,1260,4080,1,1260,1911
295500,4,2.5,2830,7350,1,1690,1982
567035,3,2,2064,46173,2,2064,1903
518000,4,2.25,2640,34870,1,1770,1977
303000,2,1,1020,9200,1,1020,1978
300000,4,2.5,2200,8065,2,2200,1998
413107,3,1.5,1420,7520,1,1420,1956
400000,3,1,1350,3090,1.5,1350,1914
535000,3,1,1290,6859,1,1290,1941
555000,4,2,1680,2600,1,840,1915
312000,3,2.5,2280,6386,2,2280,2008
785200,3,2.25,1840,3500,1.5,1540,1910
749000,4,2,2040,11850,1,1020,1959
285000,3,1.5,1490,10367,1,1010,1957
425000,4,2.5,2440,5088,2,2440,2007
360000,3,2,1930,15540,1,1260,1958
260000,3,1,1200,6615,1,1200,1954
369000,3,2,1550,8509,1,1150,1959
275000,4,2.5,2180,11132,1,1620,1978
407000,3,2.25,1430,1448,3,1430,2005
575000,2,1.75,1230,5418,1,990,1949
1.24E+06,3,1.5,1670,3852,2,1670,1928
875000,2,2.5,2720,4913,1,1700,1936
320000,4,1.5,2220,6811,1,1270,1961
810000,3,1.5,1520,9041,1,1520,1954
274000,3,1.75,1590,7620,1,1090,1984
239900,4,1.75,1480,9523,1,1120,1959
450000,4,1.5,1860,7808,1,1080,1953
263400,4,2,1360,60548,1,960,1960
265000,3,1,1360,5967,1,1360,1954
418000,4,3,2360,6250,1,1460,1960
390000,3,2,2360,5737,2,2360,2003
430000,3,2,1860,7500,1,930,1909
1.44E+06,3,2.25,2630,9705,2.5,2630,1987
297000,2,1.75,1280,37373,1,1280,1996
650000,4,2.25,2330,7220,2,1600,1988
195000,2,1,720,18000,1,720,1950
554000,3,3.5,3380,108900,2,2700,1999
550000,3,2,3650,843309,2,3650,1991
700000,3,1.75,1640,4590,1.5,1640,1951
300000,4,1,1730,177657,1.5,1730,1948
315000,2,1,1030,8576,1.5,1030,1952
603000,3,1,1790,5250,1,1400,1943
530000,2,1,840,3400,1,840,1924
397500,3,1.75,1300,8480,1,1300,1969
221000,3,1,1240,5250,1.5,1240,1904
466000,4,2.25,2170,8050,1,1220,1976
197500,3,1,1330,5412,2,1330,1905
280000,3,3,1390,1080,2,1140,2006
412000,2,1.5,1240,3873,1,860,1909
454000,2,1,880,6731,1,880,1950
540000,4,2.25,2540,228254,1,1450,1990
250000,5,1.5,2520,5753,1.5,1510,1928
900000,5,2.25,2510,35691,1,2510,1967
245000,5,1.75,2020,7902,1,1220,1962
290000,3,1.75,2060,7251,1,1350,1987
160000,2,1,930,7742,1,930,1933
1.26E+06,2,1.5,2700,7225,1.5,1660,1910
325000,2,1,1060,6050,1,940,1939
185000,2,1,670,6750,1,670,1947
477000,3,2,1750,4990,1,950,1916
100000,2,1,930,7623,1,930,1942
345000,4,2.5,2420,11481,1,1370,1985
530000,4,2.25,2410,14985,1,1950,1965
203000,3,1,1150,7156,1,1150,1953
599000,4,2.5,2480,5000,2,2480,2004
370000,4,1,1310,6000,1.5,1310,1940
140000,3,1,1240,8000,1,1040,1954
500000,3,1,1150,5100,2,1150,1911
527200,3,1.75,1460,4000,1,730,1929
549900,5,2.75,3060,7015,1,1600,1979
760000,4,2.5,3520,8095,2,3520,2006
319000,2,1,960,4400,1,960,1951
362300,3,2.5,2430,15264,2,2430,1997
421000,3,2.5,1930,4505,1,1440,1973
690000,3,1,1090,4000,1.5,1090,1945
640000,3,2.5,2790,31798,1,1650,1953
238000,4,1.75,1650,6900,1,910,1978
789000,3,3,3740,39640,2,3740,1991
1.05E+06,6,4,5310,12741,2,3600,1967
302500,3,2.5,1690,4476,2,1690,2008
259950,4,1.75,1400,7920,1,1400,1963
456000,3,1.5,1440,28516,1,1440,1975
369950,3,2.5,1360,3718,2,1360,1987
363750,3,1.75,1726,197326,2,1726,1982
585000,3,1.75,2220,216493,1,2220,1989
268000,3,2.5,1850,6676,2,1850,1986
1.20E+06,5,2.5,2860,4000,2,2160,1910
345000,3,1,1120,10176,1,920,1905
539000,4,2.5,2340,19850,2,2340,1993
851000,5,3.25,3760,9792,2,2550,1984
900000,3,2.5,1920,7200,2,1780,1997
850000,3,2.5,3230,5000,2,2430,1945
390000,3,1.75,1260,6500,1,1260,1966
345000,3,1.75,1540,6909,1,920,1955
534500,3,2.5,1700,3150,2,1700,2005
643500,6,5.25,3600,3960,2,2400,1971
1.21E+06,3,2.75,3150,5520,1.5,2130,1925
495000,2,1.75,1280,4000,1,730,1929
535000,2,1,980,4120,1,830,1950
435000,4,2.5,2190,6578,2,2190,2004
305000,4,2,2470,1831,2,1970,2009
799000,4,2.5,2590,7910,2,2590,2001
700000,4,2.5,2580,15031,2,2580,1999
467000,3,2.25,1270,1213,2,1040,2005
263000,3,1,1250,7560,1,1250,1959
760000,4,2.5,4660,7157,2,3020,2003
293000,4,2.5,2019,4435,2,2019,2008
245000,3,2,1490,7929,1,1490,1989
181000,2,1.5,1560,10807,1,1560,1949
240000,3,1,1030,15264,1,1030,1962
880000,4,2.75,2560,7961,1,1450,1975
285000,3,2,1460,6377,1,1460,1995
407500,2,1,770,6017,1,770,1950
325000,4,2.5,1960,3543,2,1960,2004
405000,3,1.75,1900,10454,1,1390,1978
291700,3,2.5,1970,4120,1.5,1230,1927
370000,3,2.5,2490,18525,2,2490,1995
270000,3,1.5,1430,8960,1,1430,1953
800000,4,2.5,2680,7200,1,1380,1952
626500,3,1.75,1610,3210,1,910,1928
1.13E+06,4,3.5,4300,8406,2,3580,1987
399950,4,2.5,3200,7545,2,3200,2003
419000,3,1.75,2140,15030,1,1570,1958
1.16E+06,4,2.5,4240,43995,2,4240,1989
1.41E+06,4,3.5,3410,10769,2,3410,2008
710000,4,2.75,2090,8064,2,2090,1967
650000,3,1,1410,4840,1,1230,1942
369900,4,2.5,2820,33750,2,2820,1984
641000,4,2.5,2770,63118,2,2770,1997
403000,3,1,1400,6879,1,1400,1951
1.02E+06,3,3.25,3620,4000,2,2730,2005
865000,4,2.5,2260,13600,1,1770,1974
2.49E+06,4,2.5,3440,23954,1.5,2260,1931
810000,4,1,2150,3588,2,1850,1926
316750,3,2.5,1256,1154,3,1256,2005
652500,4,2.25,2220,130244,2,2220,1989
360000,6,2.75,2850,15240,1,1850,1962
208000,2,1,700,5100,1,700,1953
898000,4,2.5,3700,63991,2,3700,1992
295000,4,1.75,1400,11934,1,1050,1961
652500,4,1.75,3130,18253,2,3130,1978
560000,4,3,2170,5764,2,2170,1992
280000,3,1,1020,8400,1,1020,1957
289950,3,2.5,1760,8584,1.5,1760,1937
397500,3,2.5,1860,44093,1,1860,1978
380000,2,1,1140,75132,1,1140,1956
415900,3,2.5,1670,22703,1,1310,1988
475000,2,1.75,1710,8645,1,1510,1923
125000,1,1,500,7440,1,500,1928
238000,3,1,1470,32670,1,1020,1958
296000,4,1.5,1370,9750,1,1070,1953
475000,6,3,3470,117612,1.5,3470,1924
390000,3,2.25,1650,6250,1.5,1650,1910
425000,3,1,1180,3750,1,1030,1940
725000,6,3,3110,5000,1.5,1810,1921
605000,3,2.25,2080,12134,1,1530,1973
302000,3,1,1600,1950,2,1600,1906
886000,3,2.25,2380,6000,2,1650,1931
540000,4,1.75,1630,6120,1,980,1918
435000,4,2.25,1910,8400,2,1910,1975
409000,4,3.25,3140,10752,2,2300,1992
405000,3,1,1250,7280,1,1250,1975
560200,3,2.5,1990,3984,2,1990,2004
324000,4,1.75,2110,7208,1,1170,1975
390000,4,2.5,2490,8290,2,2490,1999
414000,2,1,800,5000,1,800,1938
441500,3,2.5,2360,4670,2,2360,1998
375000,3,2.5,1770,5146,2,1770,1992
668500,4,2.5,2710,5500,2,2710,1999
540000,5,1.5,1940,10202,1.5,1940,1940
1.04E+06,4,3.25,3450,11240,2,2430,1960
1.35E+06,4,3.25,3440,4920,2,2520,2014
758000,4,2.75,2410,9549,1,1780,1956
